id,material,density_kg_m3,volume_fraction,category,C_MPa,S_MPa,T_MPa,notes
minecraft:horn_coral,coral,1500.0,1,coral,5.000441301938786517735434584,0.5001421972913867668258622550,0.2000568789165547067303449020,Imported effective values; preserve until issue 1B retuning
minecraft:horn_coral_block,coral,1500.0,1,coral,5.000441301938786517735434584,0.5001421972913867668258622550,0.2000568789165547067303449020,Imported effective values; preserve until issue 1B retuning
minecraft:horn_coral_fan,coral,15.0,1,coral,0.05001421972913867668258622550,0.004903354875405752615939826029,0.001961341950162301046375930412,Imported effective values; preserve until issue 1B retuning
minecraft:horn_coral_wall_fan,coral,15.0,1,coral,0.05001421972913867668258622550,0.004903354875405752615939826029,0.001961341950162301046375930412,Imported effective values; preserve until issue 1B retuning
minecraft:ice,frozen,917.0,1,frozen,8.000313814712025968167420149,1.000284394582773533651724510,0.5001421972913867668258622550,Imported effective values; preserve until issue 1B retuning
minecraft:infested_chiseled_stone_bricks,stone,2600.0,1,stone,50.00049033548754057526159398,5.000441301938786517735434584,2.499730315481852683606123310,Imported effective values; preserve until issue 1B retuning
minecraft:infested_cobblestone,stone,2200.0,1,stone,29.99970579870747565484304361,1.500426591874160300477586765,0.5001421972913867668258622550,Imported effective values; preserve until issue 1B retuning
minecraft:infested_cracked_stone_bricks,stone,2600.0,1,stone,50.00049033548754057526159398,5.000441301938786517735434584,2.499730315481852683606123310,Imported effective values; preserve until issue 1B retuning
minecraft:infested_deepslate,stone,2800.0,1,stone,80.00019613419501623010463759,8.000313814712025968167420149,4.000156907356012984083710074,Imported effective values; preserve until issue 1B retuning
minecraft:infested_mossy_stone_bricks,stone,2600.0,1,stone,50.00049033548754057526159398,5.000441301938786517735434584,2.499730315481852683606123310,Imported effective values; preserve until issue 1B retuning
minecraft:infested_stone,stone,2600.0,1,stone,50.00049033548754057526159398,5.000441301938786517735434584,2.499730315481852683606123310,Imported effective values; preserve until issue 1B retuning
minecraft:infested_stone_bricks,stone,2600.0,1,stone,50.00049033548754057526159398,5.000441301938786517735434584,2.499730315481852683606123310,Imported effective values; preserve until issue 1B retuning
minecraft:iron_bars,metal,629.6,1,metal,19.99980386580498376989536241,19.99980386580498376989536241,19.99980386580498376989536241,Imported effective values; preserve until issue 1B retuning
minecraft:iron_block,metal,7870.0,1,metal,250.0004903354875405752615940,250.0004903354875405752615940,250.0004903354875405752615940,Imported effective values; preserve until issue 1B retuning
minecraft:iron_chain,metal,236.1,1,metal,7.500171617420639201341557894,7.500171617420639201341557894,7.500171617420639201341557894,Imported effective values; preserve until issue 1B retuning
minecraft:iron_door,metal,1475.6,1,metal,46.87509193790391385786154887,46.87509193790391385786154887,46.87509193790391385786154887,Imported effective values; preserve until issue 1B retuning
minecraft:iron_ore,ore,2900.0,1,ore,39.99960773160996753979072481,4.000156907356012984083710074,1.999588118190465916780261055,Imported effective values; preserve until issue 1B retuning
minecraft:iron_trapdoor,metal,1475.6,1,metal,46.87509193790391385786154887,46.87509193790391385786154887,46.87509193790391385786154887,Imported effective values; preserve until issue 1B retuning
minecraft:jack_o_lantern,organic,700.0,1,organic,1.000284394582773533651724510,0.3000853183748320600955173530,0.1000284394582773533651724510,Imported effective values; preserve until issue 1B retuning
minecraft:jigsaw,technical,0.0,1,ignored,0,0,0,Explicitly ignored by the simulator
minecraft:jukebox,wood_utility,700.0,1,wood_utility,35.00014710064626217257847819,19.99980386580498376989536241,12.00047072206803895225113022,Imported effective values; preserve until issue 1B retuning
minecraft:jungle_button,wood,7.0,1,wood,0.3500995381039707367781035785,0.2500710986456933834129311275,0.1500426591874160300477586765,Imported effective values; preserve until issue 1B retuning
minecraft:jungle_door,wood,131.2,1,wood,6.562650165243059301173863157,4.687607260887899500838473684,2.812564356532739700503084210,Imported effective values; preserve until issue 1B retuning
minecraft:jungle_fence,wood,175.0,1,wood,8.749546439674024967883025566,6.249816124192172284276902257,3.750085808710319600670778947,Imported effective values; preserve until issue 1B retuning
minecraft:jungle_fence_gate,wood,175.0,1,wood,8.749546439674024967883025566,6.249816124192172284276902257,3.750085808710319600670778947,Imported effective values; preserve until issue 1B retuning
minecraft:jungle_hanging_sign,wood,21.0,1,wood,1.050298614311912210334310735,0.7502132959370801502387933824,0.4501279775622480901432760295,Imported effective values; preserve until issue 1B retuning
minecraft:jungle_leaves,plant,80.0,1,plant,0.1000284394582773533651724510,0.05001421972913867668258622550,0.05001421972913867668258622550,Imported effective values; preserve until issue 1B retuning
minecraft:jungle_log,wood_log,850.0,1,wood_log,35.00014710064626217257847819,29.99970579870747565484304361,19.99980386580498376989536241,Imported effective values; preserve until issue 1B retuning
minecraft:jungle_planks,wood,700.0,1,wood,35.00014710064626217257847819,25.00024516774377028763079699,15.00034323484127840268311579,Imported effective values; preserve until issue 1B retuning
minecraft:jungle_pressure_plate,wood,38.5,1,wood,1.925057124084298477017975699,1.374900707063773033509527219,0.8247442900432475900010787381,Imported effective values; preserve until issue 1B retuning
minecraft:jungle_sapling,plant,1.0,1,plant,0,0,0,Imported effective values; preserve until issue 1B retuning
minecraft:jungle_shelf,wood,280.0,1,wood,14.00005884025850486903139128,9.999901932902491884947681203,5.999745025546478900863971129,Imported effective values; preserve until issue 1B retuning
minecraft:jungle_sign,wood,35.0,1,wood,1.749517019544772533367329927,1.250355493228466917064655637,0.7502132959370801502387933824,Imported effective values; preserve until issue 1B retuning
minecraft:jungle_slab,wood,350.0,1,wood,17.50007355032313108628923910,12.49963224838434456855380451,7.500171617420639201341557894,Imported effective values; preserve until issue 1B retuning
minecraft:jungle_stairs,wood,525.0,1,wood,26.24961998999715605417226466,18.75042904355159800335389473,11.25025742613095880201233684,Imported effective values; preserve until issue 1B retuning
minecraft:jungle_trapdoor,wood,131.2,1,wood,6.562650165243059301173863157,4.687607260887899500838473684,2.812564356532739700503084210,Imported effective values; preserve until issue 1B retuning
minecraft:jungle_wall_hanging_sign,wood,21.0,1,wood,1.050298614311912210334310735,0.7502132959370801502387933824,0.4501279775622480901432760295,Imported effective values; preserve until issue 1B retuning
minecraft:jungle_wall_sign,wood,28.0,1,wood,1.400398152415882947112414314,1.000284394582773533651724510,0.6001706367496641201910347059,Imported effective values; preserve until issue 1B retuning
minecraft:jungle_wood,wood_log,850.0,1,wood_log,35.00014710064626217257847819,29.99970579870747565484304361,19.99980386580498376989536241,Imported effective values; preserve until issue 1B retuning
minecraft:kelp,plant,1.0,1,plant,0,0,0,Imported effective values; preserve until issue 1B retuning
minecraft:kelp_plant,plant,1.0,1,plant,0,0,0,Imported effective values; preserve until issue 1B retuning
minecraft:ladder,plant,1.0,1,plant,0,0,0,Imported effective values; preserve until issue 1B retuning
minecraft:lantern,metal,393.5,1,metal,12.49963224838434456855380451,12.49963224838434456855380451,12.49963224838434456855380451,Imported effective values; preserve until issue 1B retuning
minecraft:lapis_block,gem,2800.0,1,gem,60.00039226839003246020927519,9.999901932902491884947681203,5.000441301938786517735434584,Imported effective values; preserve until issue 1B retuning
minecraft:lapis_ore,ore,2900.0,1,ore,39.99960773160996753979072481,4.000156907356012984083710074,1.999588118190465916780261055,Imported effective values; preserve until issue 1B retuning
minecraft:large_amethyst_bud,plant,1.0,1,plant,0,0,0,Imported effective values; preserve until issue 1B retuning
minecraft:large_fern,plant,1.0,1,plant,0,0,0,Imported effective values; preserve until issue 1B retuning
minecraft:lava,technical,0.0,1,ignored,0,0,0,Explicitly ignored by the simulator
minecraft:lava_cauldron,utility,780.0,1,utility,8.999617538319718351295956694,0.9002559551244961802865520589,0.4501279775622480901432760295,Imported effective values; preserve until issue 1B retuning
minecraft:leaf_litter,plant,1.0,1,plant,0,0,0,Imported effective values; preserve until issue 1B retuning
minecraft:lectern,wood_utility,700.0,1,wood_utility,35.00014710064626217257847819,19.99980386580498376989536241,12.00047072206803895225113022,Imported effective values; preserve until issue 1B retuning
minecraft:lever,plant,1.0,1,plant,0,0,0,Imported effective values; preserve until issue 1B retuning
minecraft:light,technical,0.0,1,ignored,0,0,0,Explicitly ignored by the simulator
minecraft:light_blue_banner,soft,5.0,1,soft,0.009806709750811505231879652058,0.001961341950162301046375930412,0.001961341950162301046375930412,Imported effective values; preserve until issue 1B retuning
minecraft:light_blue_bed,soft,175.0,1,soft,0.1745594335644447931274578066,0.03530415510292141883476674741,0.03530415510292141883476674741,Imported effective values; preserve until issue 1B retuning
minecraft:light_blue_candle,organic,4.8,1,organic,0.004903354875405752615939826029,0.001961341950162301046375930412,0.0009806709750811505231879652058,Imported effective values; preserve until issue 1B retuning
minecraft:light_blue_candle_cake,organic,320.0,1,organic,0.4001137578331094134606898040,0.1196418589599003638289317551,0.04020750997832717145070657344,Imported effective values; preserve until issue 1B retuning
minecraft:light_blue_carpet,soft,15.6,1,soft,0.03138147120259681674201488659,0.005884025850486903139127791235,0.005884025850486903139127791235,Imported effective values; preserve until issue 1B retuning
minecraft:light_blue_concrete,stone_like,2400.0,1,stone_like,29.99970579870747565484304361,2.999872512773239450431985565,1.500426591874160300477586765,Imported effective values; preserve until issue 1B retuning
minecraft:light_blue_concrete_powder,granular,1600.0,1,granular,0.5001421972913867668258622550,0.0009806709750811505231879652058,0,Imported effective values; preserve until issue 1B retuning
minecraft:light_blue_glazed_terracotta,ceramic,2000.0,1,ceramic,15.00034323484127840268311579,1.000284394582773533651724510,0.5001421972913867668258622550,Imported effective values; preserve until issue 1B retuning
minecraft:light_blue_shulker_box,container,340.0,1,container,4.250228006001706367496641202,1.700483470790715007207931667,0.8502417353953575036039658334,Imported effective values; preserve until issue 1B retuning
minecraft:light_blue_stained_glass,glass,2500.0,1,glass,50.00049033548754057526159398,1.000284394582773533651724510,0.5001421972913867668258622550,Imported effective values; preserve until issue 1B retuning
minecraft:light_blue_stained_glass_pane,glass,312.5,1,glass,6.249816124192172284276902257,0.1245452138353061164448715811,0.06276294240519363348402977317,Imported effective values; preserve until issue 1B retuning
minecraft:light_blue_terracotta,ceramic,2000.0,1,ceramic,15.00034323484127840268311579,1.000284394582773533651724510,0.5001421972913867668258622550,Imported effective values; preserve until issue 1B retuning
minecraft:light_blue_wall_banner,soft,5.0,1,soft,0.009806709750811505231879652058,0.001961341950162301046375930412,0.001961341950162301046375930412,Imported effective values; preserve until issue 1B retuning
